Game Id;Series;Home;Away;Season;Week Day;Date;Home goals;Away goals;Result
5429;Eredivisie;Feyenoord;Utrecht;2013-2014;Sunday;2013-09-22;1;0;1
5430;Eredivisie;Vitesse;Zwolle;2013-2014;Sunday;2013-09-22;3;0;1
5431;Primeira Liga;Estoril;FC Porto;2013-2014;Sunday;2013-09-22;2;2;X
5432;Primeira Liga;Guimaraes;Benfica;2013-2014;Sunday;2013-09-22;0;1;2
5433;Primeira Liga;Nacional;Academica;2013-2014;Sunday;2013-09-22;1;0;1
5434;LaLiga2;Jaen;Cordoba;2013-2014;Sunday;2013-09-22;0;0;X
5435;LaLiga2;Dep. La Coruna;Alcorcon;2013-2014;Sunday;2013-09-22;1;0;1
5436;LaLiga2;Girona;Las Palmas;2013-2014;Sunday;2013-09-22;0;2;2
5437;LaLiga2;Mallorca;Mirandes;2013-2014;Sunday;2013-09-22;1;0;1
5438;LaLiga2;Ponferradina;Hercules;2013-2014;Sunday;2013-09-22;5;1;1
5439;LaLiga2;Alaves;Gijon;2013-2014;Sunday;2013-09-22;3;0;1
5440;Super League;Sion;Basel;2013-2014;Sunday;2013-09-22;1;3;2
5441;Super League;Grasshoppers;Thun;2013-2014;Sunday;2013-09-22;2;1;1
5442;Super League;Lausanne;Zurich;2013-2014;Sunday;2013-09-22;1;2;2
5443;La Liga;Espanyol;Ath Bilbao;2013-2014;Monday;2013-09-23;3;2;1
5444;2. Bundesliga;St. Pauli;Dusseldorf;2013-2014;Monday;2013-09-23;1;1;X
5445;Primeira Liga;Ferreira;Setubal;2013-2014;Monday;2013-09-23;1;1;X
5446;Ligue 2;Tours;Lens;2013-2014;Monday;2013-09-23;3;1;1
5447;La Liga;Atl. Madrid;Osasuna;2013-2014;Tuesday;2013-09-24;2;1;1
5448;La Liga;Malaga;Almeria;2013-2014;Tuesday;2013-09-24;2;0;1
5449;La Liga;Barcelona;Real Sociedad;2013-2014;Tuesday;2013-09-24;4;1;1
5450;La Liga;Levante;Valladolid;2013-2014;Tuesday;2013-09-24;1;1;X
5451;Serie A;Udinese;Genoa;2013-2014;Tuesday;2013-09-24;1;0;1
5452;Ligue 1;Marseille;St Etienne;2013-2014;Tuesday;2013-09-24;2;1;1
5453;Ligue 1;Lille;Evian TG;2013-2014;Tuesday;2013-09-24;3;0;1
5454;Serie B;Bari;Palermo;2013-2014;Tuesday;2013-09-24;2;1;1
5455;Serie B;Carpi;Brescia;2013-2014;Tuesday;2013-09-24;0;0;X
5456;Serie B;Crotone;Modena;2013-2014;Tuesday;2013-09-24;3;1;1
5457;Serie B;Empoli;Siena;2013-2014;Tuesday;2013-09-24;0;0;X
5458;Serie B;Juve Stabia;Lanciano;2013-2014;Tuesday;2013-09-24;0;1;2
5459;Serie B;Novara;Cittadella;2013-2014;Tuesday;2013-09-24;2;2;X
5460;Serie B;Padova;Latina;2013-2014;Tuesday;2013-09-24;0;0;X
5461;Serie B;Pescara;Avellino;2013-2014;Tuesday;2013-09-24;1;1;X
5462;Serie B;Ternana;Spezia;2013-2014;Tuesday;2013-09-24;1;2;2
5463;Serie B;Trapani;Cesena;2013-2014;Tuesday;2013-09-24;0;1;2
5464;Serie B;Varese;Reggina 1914;2013-2014;Tuesday;2013-09-24;1;0;1
5465;Ligue 2;Arles-Avignon;Chateauroux;2013-2014;Tuesday;2013-09-24;1;1;X
5466;Ligue 2;Auxerre;CA Bastia;2013-2014;Tuesday;2013-09-24;1;0;1
5467;Ligue 2;Clermont;Caen;2013-2014;Tuesday;2013-09-24;2;2;X
5468;Ligue 2;Creteil;Dijon;2013-2014;Tuesday;2013-09-24;1;3;2
5469;Ligue 2;Laval;Brest;2013-2014;Tuesday;2013-09-24;2;1;1
5470;Ligue 2;Le Havre;Istres;2013-2014;Tuesday;2013-09-24;1;0;1
5471;Ligue 2;Metz;Nancy;2013-2014;Tuesday;2013-09-24;3;0;1
5472;Ligue 2;Niort;Nimes;2013-2014;Tuesday;2013-09-24;2;1;1
5473;Ligue 2;Troyes;Angers;2013-2014;Tuesday;2013-09-24;3;3;X
5474;Super League;St. Gallen;Young Boys;2013-2014;Tuesday;2013-09-24;0;0;X
5475;La Liga;Elche;Real Madrid;2013-2014;Wednesday;2013-09-25;1;2;2
5476;La Liga;Granada CF;Valencia;2013-2014;Wednesday;2013-09-25;0;1;2
5477;La Liga;Sevilla;Rayo Vallecano;2013-2014;Wednesday;2013-09-25;4;1;1
5478;Serie A;Bologna;AC Milan;2013-2014;Wednesday;2013-09-25;3;3;X
5479;Serie A;Chievo;Juventus;2013-2014;Wednesday;2013-09-25;1;2;2
5480;Serie A;Lazio;Catania;2013-2014;Wednesday;2013-09-25;3;1;1
5481;Serie A;Livorno;Cagliari;2013-2014;Wednesday;2013-09-25;1;1;X
5482;Serie A;Napoli;Sassuolo;2013-2014;Wednesday;2013-09-25;1;1;X
5483;Serie A;Parma;Atalanta;2013-2014;Wednesday;2013-09-25;4;3;1
5484;Serie A;Sampdoria;AS Roma;2013-2014;Wednesday;2013-09-25;0;2;2
5485;Serie A;Torino;Verona;2013-2014;Wednesday;2013-09-25;2;2;X
5486;Ligue 1;Monaco;Bastia;2013-2014;Wednesday;2013-09-25;3;0;1
5487;Ligue 1;AC Ajaccio;Lyon;2013-2014;Wednesday;2013-09-25;2;1;1
5488;Ligue 1;Bordeaux;Reims;2013-2014;Wednesday;2013-09-25;0;0;X
5489;Ligue 1;Guingamp;Sochaux;2013-2014;Wednesday;2013-09-25;5;1;1
5490;Ligue 1;Nantes;Nice;2013-2014;Wednesday;2013-09-25;2;0;1
5491;Ligue 1;Toulouse;Lorient;2013-2014;Wednesday;2013-09-25;1;0;1
5492;Ligue 1;Valenciennes;Paris SG;2013-2014;Wednesday;2013-09-25;0;1;2
5493;Super League;Luzern;Grasshoppers;2013-2014;Wednesday;2013-09-25;0;2;2
5494;Super League;Sion;Lausanne;2013-2014;Wednesday;2013-09-25;2;1;1
5495;Super League;Thun;Basel;2013-2014;Wednesday;2013-09-25;0;2;2
5496;La Liga;Getafe;Celta Vigo;2013-2014;Thursday;2013-09-26;2;0;1
5497;La Liga;Villarreal;Espanyol;2013-2014;Thursday;2013-09-26;2;1;1
5498;La Liga;Ath Bilbao;Betis;2013-2014;Thursday;2013-09-26;2;1;1
5499;Serie A;Inter;Fiorentina;2013-2014;Thursday;2013-09-26;2;1;1
5500;Ligue 1;Montpellier;Rennes;2013-2014;Thursday;2013-09-26;0;0;X
5501;Super League;Zurich;Aarau;2013-2014;Thursday;2013-09-26;1;2;2
5502;La Liga;Valladolid;Malaga;2013-2014;Friday;2013-09-27;2;2;X
5503;Bundesliga;Augsburg;B. Monchengladbach;2013-2014;Friday;2013-09-27;2;2;X
5504;Championship;Huddersfield;Blackpool;2013-2014;Friday;2013-09-27;1;1;X
5505;2. Bundesliga;Aalen;FC Koln;2013-2014;Friday;2013-09-27;0;1;2
5506;2. Bundesliga;Aue;Karlsruher;2013-2014;Friday;2013-09-27;3;0;1
5507;2. Bundesliga;Energie Cottbus;Arminia Bielefeld;2013-2014;Friday;2013-09-27;4;2;1
5508;Primeira Liga;FC Porto;Guimaraes;2013-2014;Friday;2013-09-27;1;0;1
5509;Ligue 2;Angers;Tours;2013-2014;Friday;2013-09-27;1;1;X
5510;Ligue 2;CA Bastia;Laval;2013-2014;Friday;2013-09-27;1;1;X
5511;Ligue 2;Brest;Creteil;2013-2014;Friday;2013-09-27;1;2;2
5512;Ligue 2;Caen;Le Havre;2013-2014;Friday;2013-09-27;1;0;1
5513;Ligue 2;Chateauroux;Niort;2013-2014;Friday;2013-09-27;3;0;1
5514;Ligue 2;Dijon;Auxerre;2013-2014;Friday;2013-09-27;1;0;1
5515;Ligue 2;Istres;Troyes;2013-2014;Friday;2013-09-27;0;2;2
5516;Ligue 2;Nancy;Arles-Avignon;2013-2014;Friday;2013-09-27;0;0;X
5517;Ligue 2;Nimes;Clermont;2013-2014;Friday;2013-09-27;1;1;X
5518;Premier League;Swansea;Arsenal;2013-2014;Saturday;2013-09-28;1;2;2
5519;Premier League;Aston Villa;Manchester City;2013-2014;Saturday;2013-09-28;3;2;1
5520;Premier League;Fulham;Cardiff;2013-2014;Saturday;2013-09-28;1;2;2
5521;Premier League;Hull City;West Ham;2013-2014;Saturday;2013-09-28;1;0;1
5522;Premier League;Manchester Utd;West Brom;2013-2014;Saturday;2013-09-28;1;2;2
5523;Premier League;Southampton;Crystal Palace;2013-2014;Saturday;2013-09-28;2;0;1
5524;Premier League;Tottenham;Chelsea;2013-2014;Saturday;2013-09-28;1;1;X
5525;La Liga;Real Madrid;Atl. Madrid;2013-2014;Saturday;2013-09-28;0;1;2
5526;La Liga;Real Sociedad;Sevilla;2013-2014;Saturday;2013-09-28;1;1;X
5527;La Liga;Almeria;Barcelona;2013-2014;Saturday;2013-09-28;0;2;2
5528;La Liga;Valencia;Rayo Vallecano;2013-2014;Saturday;2013-09-28;1;0;1
5529;Bundesliga;Eintracht Frankfurt;Hamburger SV;2013-2014;Saturday;2013-09-28;2;2;X
5530;Bundesliga;Bayern Munich;Wolfsburg;2013-2014;Saturday;2013-09-28;1;0;1
5531;Bundesliga;Hertha Berlin;Mainz;2013-2014;Saturday;2013-09-28;3;1;1
5532;Bundesliga;Bayer Leverkusen;Hannover;2013-2014;Saturday;2013-09-28;2;0;1
5533;Bundesliga;Dortmund;Freiburg;2013-2014;Saturday;2013-09-28;5;0;1
5534;Bundesliga;Hoffenheim;Schalke;2013-2014;Saturday;2013-09-28;3;3;X
5535;Serie A;AC Milan;Sampdoria;2013-2014;Saturday;2013-09-28;1;0;1
5536;Serie A;Genoa;Napoli;2013-2014;Saturday;2013-09-28;0;2;2
5537;Ligue 1;Evian TG;Bordeaux;2013-2014;Saturday;2013-09-28;1;1;X
5538;Ligue 1;Lyon;Lille;2013-2014;Saturday;2013-09-28;0;0;X
5539;Ligue 1;Nice;Guingamp;2013-2014;Saturday;2013-09-28;1;0;1
5540;Ligue 1;Sochaux;Valenciennes;2013-2014;Saturday;2013-09-28;2;0;1
5541;Ligue 1;St Etienne;Bastia;2013-2014;Saturday;2013-09-28;2;2;X
5542;Ligue 1;Paris SG;Toulouse;2013-2014;Saturday;2013-09-28;2;0;1
5543;Ligue 1;Lorient;Marseille;2013-2014;Saturday;2013-09-28;0;2;2
5544;Championship;Bolton;Yeovil;2013-2014;Saturday;2013-09-28;1;1;X
5545;Championship;Bournemouth;Blackburn;2013-2014;Saturday;2013-09-28;1;3;2
5546;Championship;Burnley;Charlton;2013-2014;Saturday;2013-09-28;3;0;1
5547;Championship;Ipswich;Brighton;2013-2014;Saturday;2013-09-28;2;0;1
5548;Championship;Leicester;Barnsley;2013-2014;Saturday;2013-09-28;2;1;1
5549;Championship;Millwall;Leeds;2013-2014;Saturday;2013-09-28;2;0;1
5550;Championship;QPR;Middlesbrough;2013-2014;Saturday;2013-09-28;2;0;1
5551;Championship;Reading;Birmingham;2013-2014;Saturday;2013-09-28;2;0;1
5552;Championship;Sheffield Wed;Doncaster;2013-2014;Saturday;2013-09-28;0;1;2
5553;Championship;Watford;Wigan;2013-2014;Saturday;2013-09-28;1;0;1
5554;Championship;Nottingham;Derby;2013-2014;Saturday;2013-09-28;1;0;1
5555;2. Bundesliga;Dusseldorf;FSV Frankfurt;2013-2014;Saturday;2013-09-28;0;0;X
5556;2. Bundesliga;Paderborn;Union Berlin;2013-2014;Saturday;2013-09-28;0;3;2
5557;Serie B;Cittadella;Crotone;2013-2014;Saturday;2013-09-28;1;0;1
5558;Serie B;Latina;Brescia;2013-2014;Saturday;2013-09-28;2;0;1
5559;Serie B;Lanciano;Bari;2013-2014;Saturday;2013-09-28;1;0;1
5560;Serie B;Modena;Padova;2013-2014;Saturday;2013-09-28;3;1;1
5561;Serie B;Palermo;Juve Stabia;2013-2014;Saturday;2013-09-28;3;0;1
5562;Serie B;Reggina 1914;Carpi;2013-2014;Saturday;2013-09-28;0;1;2
5563;Serie B;Siena;Trapani;2013-2014;Saturday;2013-09-28;2;1;1
5564;Serie B;Spezia;Novara;2013-2014;Saturday;2013-09-28;0;0;X
5565;Serie B;Varese;Ternana;2013-2014;Saturday;2013-09-28;2;1;1
5566;Eredivisie;Ajax;G.A. Eagles;2013-2014;Saturday;2013-09-28;6;0;1
5567;Eredivisie;Zwolle;Breda;2013-2014;Saturday;2013-09-28;0;0;X
5568;Eredivisie;Utrecht;Roda;2013-2014;Saturday;2013-09-28;3;3;X
5569;Eredivisie;AZ Alkmaar;PSV;2013-2014;Saturday;2013-09-28;2;1;1
5570;Eredivisie;Waalwijk;Heracles;2013-2014;Saturday;2013-09-28;1;4;2
5571;Primeira Liga;Braga;Sporting;2013-2014;Saturday;2013-09-28;1;2;2
5572;Primeira Liga;Benfica;Belenenses;2013-2014;Saturday;2013-09-28;1;1;X
5573;Primeira Liga;Olhanense;Estoril;2013-2014;Saturday;2013-09-28;1;2;2
5574;Primeira Liga;Maritimo;Ferreira;2013-2014;Saturday;2013-09-28;3;4;2
5575;Primeira Liga;Rio Ave;Nacional;2013-2014;Saturday;2013-09-28;0;3;2
5576;Primeira Liga;Academica;Arouca;2013-2014;Saturday;2013-09-28;0;0;X
5577;LaLiga2;Alcorcon;Alaves;2013-2014;Saturday;2013-09-28;2;0;1
5578;LaLiga2;Sabadell;Jaen;2013-2014;Saturday;2013-09-28;3;0;1
5579;LaLiga2;Gijon;Eibar;2013-2014;Saturday;2013-09-28;3;2;1
5580;LaLiga2;Lugo;Las Palmas;2013-2014;Saturday;2013-09-28;3;0;1
5581;Super League;Basel;Sion;2013-2014;Saturday;2013-09-28;2;2;X
5582;Super League;Grasshoppers;St. Gallen;2013-2014;Saturday;2013-09-28;0;1;2
5583;Premier League;Sunderland;Liverpool;2013-2014;Sunday;2013-09-29;1;3;2
5584;Premier League;Stoke;Norwich;2013-2014;Sunday;2013-09-29;0;1;2
5585;La Liga;Betis;Villarreal;2013-2014;Sunday;2013-09-29;1;0;1
5586;La Liga;Espanyol;Getafe;2013-2014;Sunday;2013-09-29;0;2;2
5587;La Liga;Celta Vigo;Elche;2013-2014;Sunday;2013-09-29;0;1;2
5588;La Liga;Osasuna;Levante;2013-2014;Sunday;2013-09-29;0;1;2
5589;Bundesliga;Braunschweig;Stuttgart;2013-2014;Sunday;2013-09-29;0;4;2
5590;Bundesliga;Werder Bremen;Nurnberg;2013-2014;Sunday;2013-09-29;3;3;X
5591;Serie A;AS Roma;Bologna;2013-2014;Sunday;2013-09-29;5;0;1
5592;Serie A;Atalanta;Udinese;2013-2014;Sunday;2013-09-29;2;0;1
5593;Serie A;Cagliari;Inter;2013-2014;Sunday;2013-09-29;1;1;X
5594;Serie A;Catania;Chievo;2013-2014;Sunday;2013-09-29;2;0;1
5595;Serie A;Sassuolo;Lazio;2013-2014;Sunday;2013-09-29;2;2;X
5596;Serie A;Verona;Livorno;2013-2014;Sunday;2013-09-29;2;1;1
5597;Serie A;Torino;Juventus;2013-2014;Sunday;2013-09-29;0;1;2
5598;Ligue 1;Reims;Monaco;2013-2014;Sunday;2013-09-29;1;1;X
5599;Ligue 1;AC Ajaccio;Montpellier;2013-2014;Sunday;2013-09-29;1;1;X
5600;Ligue 1;Rennes;Nantes;2013-2014;Sunday;2013-09-29;1;3;2
5601;2. Bundesliga;Ingolstadt;St. Pauli;2013-2014;Sunday;2013-09-29;1;2;2
5602;2. Bundesliga;Kaiserslautern;Munich 1860;2013-2014;Sunday;2013-09-29;3;0;1
5603;2. Bundesliga;Sandhausen;Bochum;2013-2014;Sunday;2013-09-29;1;0;1
5604;Eredivisie;Twente;Groningen;2013-2014;Sunday;2013-09-29;5;0;1
5605;Eredivisie;Feyenoord;Den Haag;2013-2014;Sunday;2013-09-29;4;2;1
5606;Eredivisie;Heerenveen;Cambuur;2013-2014;Sunday;2013-09-29;2;1;1
5607;Eredivisie;Nijmegen;Vitesse;2013-2014;Sunday;2013-09-29;2;3;2
5608;LaLiga2;Murcia;Numancia;2013-2014;Sunday;2013-09-29;2;1;1
5609;LaLiga2;Zaragoza;Recreativo Huelva;2013-2014;Sunday;2013-09-29;1;2;2
5610;LaLiga2;Tenerife;Real Madrid B;2013-2014;Sunday;2013-09-29;1;0;1
5611;LaLiga2;Barcelona B;Mallorca;2013-2014;Sunday;2013-09-29;0;1;2
5612;LaLiga2;Cordoba;Girona;2013-2014;Sunday;2013-09-29;2;0;1
5613;LaLiga2;Mirandes;Ponferradina;2013-2014;Sunday;2013-09-29;1;0;1
5614;LaLiga2;Hercules;Dep. La Coruna;2013-2014;Sunday;2013-09-29;0;2;2
5615;Super League;Young Boys;Zurich;2013-2014;Sunday;2013-09-29;0;1;2
5616;Super League;Aarau;Lausanne;2013-2014;Sunday;2013-09-29;2;3;2
5617;Super League;Luzern;Thun;2013-2014;Sunday;2013-09-29;1;1;X
5618;Premier League;Everton;Newcastle;2013-2014;Monday;2013-09-30;3;2;1
5619;La Liga;Granada CF;Ath Bilbao;2013-2014;Monday;2013-09-30;2;0;1
5620;Serie A;Fiorentina;Parma;2013-2014;Monday;2013-09-30;2;2;X
5621;2. Bundesliga;Greuther Furth;SG Dynamo Dresden;2013-2014;Monday;2013-09-30;4;0;1
5622;Serie B;Cesena;Pescara;2013-2014;Monday;2013-09-30;1;1;X
5623;Serie B;Avellino;Empoli;2013-2014;Monday;2013-09-30;1;0;1
5624;Primeira Liga;Setubal;Gil Vicente;2013-2014;Monday;2013-09-30;2;2;X
5625;Ligue 2;Lens;Metz;2013-2014;Monday;2013-09-30;3;2;1
5626;Championship;Blackpool;Bolton;2013-2014;Tuesday;2013-10-01;0;0;X
5627;Championship;Barnsley;Reading;2013-2014;Tuesday;2013-10-01;1;1;X
5628;Championship;Birmingham;Millwall;2013-2014;Tuesday;2013-10-01;4;0;1
5629;Championship;Blackburn;Watford;2013-2014;Tuesday;2013-10-01;1;0;1
5630;Championship;Brighton;Sheffield Wed;2013-2014;Tuesday;2013-10-01;1;1;X
5631;Championship;Charlton;Nottingham;2013-2014;Tuesday;2013-10-01;1;1;X
5632;Championship;Doncaster;Burnley;2013-2014;Tuesday;2013-10-01;0;2;2
5633;Championship;Leeds;Bournemouth;2013-2014;Tuesday;2013-10-01;2;1;1
5634;Championship;Middlesbrough;Huddersfield;2013-2014;Tuesday;2013-10-01;1;1;X
5635;Championship;Yeovil;Leicester;2013-2014;Tuesday;2013-10-01;1;2;2
5636;Championship;Derby;Ipswich;2013-2014;Tuesday;2013-10-01;4;4;X
5637;Eredivisie;Den Haag;Vitesse;2013-2014;Wednesday;2013-10-02;2;1;1
5638;La Liga;Malaga;Osasuna;2013-2014;Friday;2013-10-04;0;1;2
5639;La Liga;Villarreal;Granada CF;2013-2014;Friday;2013-10-04;3;0;1
5640;Bundesliga;Hannover;Hertha Berlin;2013-2014;Friday;2013-10-04;1;1;X
5641;Ligue 1;Bastia;Lorient;2013-2014;Friday;2013-10-04;4;1;1
5642;2. Bundesliga;Arminia Bielefeld;Kaiserslautern;2013-2014;Friday;2013-10-04;0;3;2
5643;2. Bundesliga;St. Pauli;Paderborn;2013-2014;Friday;2013-10-04;1;2;2
5644;2. Bundesliga;Union Berlin;Sandhausen;2013-2014;Friday;2013-10-04;3;0;1
5645;Serie B;Padova;Varese;2013-2014;Friday;2013-10-04;3;2;1
5646;Eredivisie;Cambuur;Twente;2013-2014;Friday;2013-10-04;0;1;2
5647;Primeira Liga;Academica;Rio Ave;2013-2014;Friday;2013-10-04;0;1;2
5648;Ligue 2;Auxerre;Laval;2013-2014;Friday;2013-10-04;2;0;1
5649;Ligue 2;Clermont;Istres;2013-2014;Friday;2013-10-04;2;0;1
5650;Ligue 2;Le Havre;Dijon;2013-2014;Friday;2013-10-04;0;0;X
5651;Ligue 2;Metz;Chateauroux;2013-2014;Friday;2013-10-04;1;0;1
5652;Ligue 2;Niort;Nancy;2013-2014;Friday;2013-10-04;2;2;X
5653;Ligue 2;Tours;Brest;2013-2014;Friday;2013-10-04;1;1;X
5654;Ligue 2;Troyes;CA Bastia;2013-2014;Friday;2013-10-04;6;1;1
5655;Premier League;Sunderland;Manchester Utd;2013-2014;Saturday;2013-10-05;1;2;2
5656;Premier League;Cardiff;Newcastle;2013-2014;Saturday;2013-10-05;1;2;2
5657;Premier League;Fulham;Stoke;2013-2014;Saturday;2013-10-05;1;0;1
5658;Premier League;Hull City;Aston Villa;2013-2014;Saturday;2013-10-05;0;0;X
5659;Premier League;Liverpool;Crystal Palace;2013-2014;Saturday;2013-10-05;3;1;1
5660;Premier League;Manchester City;Everton;2013-2014;Saturday;2013-10-05;3;1;1
5661;La Liga;Barcelona;Valladolid;2013-2014;Saturday;2013-10-05;4;1;1
5662;La Liga;Levante;Real Madrid;2013-2014;Saturday;2013-10-05;2;3;2
5663;La Liga;Rayo Vallecano;Real Sociedad;2013-2014;Saturday;2013-10-05;1;0;1
5664;La Liga;Elche;Espanyol;2013-2014;Saturday;2013-10-05;2;1;1
5665;Bundesliga;Bayer Leverkusen;Bayern Munich;2013-2014;Saturday;2013-10-05;1;1;X
5666;Bundesliga;B. Monchengladbach;Dortmund;2013-2014;Saturday;2013-10-05;2;0;1
5667;Bundesliga;Mainz;Hoffenheim;2013-2014;Saturday;2013-10-05;2;2;X
5668;Bundesliga;Schalke;Augsburg;2013-2014;Saturday;2013-10-05;4;1;1
5669;Bundesliga;Stuttgart;Werder Bremen;2013-2014;Saturday;2013-10-05;1;1;X
5670;Bundesliga;Wolfsburg;Braunschweig;2013-2014;Saturday;2013-10-05;0;2;2
5671;Serie A;Inter;AS Roma;2013-2014;Saturday;2013-10-05;0;3;2
5672;Serie A;Chievo;Atalanta;2013-2014;Saturday;2013-10-05;0;1;2
5673;Ligue 1;Guingamp;Rennes;2013-2014;Saturday;2013-10-05;2;0;1
5674;Ligue 1;Lille;AC Ajaccio;2013-2014;Saturday;2013-10-05;3;0;1
5675;Ligue 1;Nantes;Evian TG;2013-2014;Saturday;2013-10-05;3;0;1
5676;Ligue 1;Toulouse;Nice;2013-2014;Saturday;2013-10-05;1;0;1
5677;Ligue 1;Valenciennes;Reims;2013-2014;Saturday;2013-10-05;1;1;X
5678;Ligue 1;Monaco;St Etienne;2013-2014;Saturday;2013-10-05;2;1;1
5679;Championship;Brighton;Nottingham;2013-2014;Saturday;2013-10-05;1;3;2
5680;Championship;Bournemouth;Millwall;2013-2014;Saturday;2013-10-05;5;2;1
5681;Championship;Burnley;Reading;2013-2014;Saturday;2013-10-05;2;1;1
5682;Championship;Charlton;Blackpool;2013-2014;Saturday;2013-10-05;0;0;X
5683;Championship;Derby;Leeds;2013-2014;Saturday;2013-10-05;3;1;1
5684;Championship;Doncaster;Leicester;2013-2014;Saturday;2013-10-05;1;0;1
5685;Championship;Huddersfield;Watford;2013-2014;Saturday;2013-10-05;1;2;2
5686;Championship;Middlesbrough;Yeovil;2013-2014;Saturday;2013-10-05;4;1;1
5687;Championship;QPR;Barnsley;2013-2014;Saturday;2013-10-05;2;0;1
5688;Championship;Sheffield Wed;Ipswich;2013-2014;Saturday;2013-10-05;1;1;X
5689;Championship;Birmingham;Bolton;2013-2014;Saturday;2013-10-05;1;2;2
5690;2. Bundesliga;SG Dynamo Dresden;Aalen;2013-2014;Saturday;2013-10-05;2;0;1
5691;2. Bundesliga;Karlsruher;FC Koln;2013-2014;Saturday;2013-10-05;1;2;2
5692;Serie B;Avellino;Bari;2013-2014;Saturday;2013-10-05;1;0;1
5693;Serie B;Brescia;Palermo;2013-2014;Saturday;2013-10-05;1;1;X
5694;Serie B;Carpi;Cittadella;2013-2014;Saturday;2013-10-05;0;1;2
5695;Serie B;Cesena;Siena;2013-2014;Saturday;2013-10-05;1;1;X
5696;Serie B;Empoli;Modena;2013-2014;Saturday;2013-10-05;2;1;1
5697;Serie B;Novara;Lanciano;2013-2014;Saturday;2013-10-05;0;3;2
5698;Serie B;Pescara;Spezia;2013-2014;Saturday;2013-10-05;1;1;X
5699;Serie B;Ternana;Juve Stabia;2013-2014;Saturday;2013-10-05;1;1;X
5700;Serie B;Trapani;Latina;2013-2014;Saturday;2013-10-05;1;1;X
5701;Eredivisie;Breda;Heracles;2013-2014;Saturday;2013-10-05;2;1;1
5702;Eredivisie;G.A. Eagles;Nijmegen;2013-2014;Saturday;2013-10-05;4;3;1
5703;Eredivisie;Roda;Zwolle;2013-2014;Saturday;2013-10-05;0;0;X
5704;Primeira Liga;Sporting;Setubal;2013-2014;Saturday;2013-10-05;4;0;1
5705;Primeira Liga;Belenenses;Olhanense;2013-2014;Saturday;2013-10-05;2;0;1
5706;LaLiga2;Dep. La Coruna;Mirandes;2013-2014;Saturday;2013-10-05;0;0;X
5707;LaLiga2;Numancia;Gijon;2013-2014;Saturday;2013-10-05;0;0;X
5708;LaLiga2;Las Palmas;Cordoba;2013-2014;Saturday;2013-10-05;2;0;1
5709;Ligue 2;Creteil;Angers;2013-2014;Saturday;2013-10-05;0;0;X
5710;Ligue 2;Nimes;Caen;2013-2014;Saturday;2013-10-05;2;1;1
5711;Super League;Sion;Young Boys;2013-2014;Saturday;2013-10-05;2;2;X
5712;Super League;Zurich;Luzern;2013-2014;Saturday;2013-10-05;0;2;2
5713;Premier League;Tottenham;West Ham;2013-2014;Sunday;2013-10-06;0;3;2
5714;Premier League;West Brom;Arsenal;2013-2014;Sunday;2013-10-06;1;1;X
5715;Premier League;Norwich;Chelsea;2013-2014;Sunday;2013-10-06;1;3;2
5716;Premier League;Southampton;Swansea;2013-2014;Sunday;2013-10-06;2;0;1
5717;La Liga;Ath Bilbao;Valencia;2013-2014;Sunday;2013-10-06;1;1;X
5718;La Liga;Getafe;Betis;2013-2014;Sunday;2013-10-06;3;1;1
5719;La Liga;Sevilla;Almeria;2013-2014;Sunday;2013-10-06;2;1;1
5720;La Liga;Atl. Madrid;Celta Vigo;2013-2014;Sunday;2013-10-06;2;1;1
5721;Bundesliga;Freiburg;Eintracht Frankfurt;2013-2014;Sunday;2013-10-06;1;1;X
5722;Bundesliga;Nurnberg;Hamburger SV;2013-2014;Sunday;2013-10-06;0;5;2
5723;Serie A;Juventus;AC Milan;2013-2014;Sunday;2013-10-06;3;2;1
5724;Serie A;Lazio;Fiorentina;2013-2014;Sunday;2013-10-06;0;0;X
5725;Serie A;Bologna;Verona;2013-2014;Sunday;2013-10-06;1;4;2
5726;Serie A;Catania;Genoa;2013-2014;Sunday;2013-10-06;1;1;X
5727;Serie A;Napoli;Livorno;2013-2014;Sunday;2013-10-06;4;0;1
5728;Serie A;Sampdoria;Torino;2013-2014;Sunday;2013-10-06;2;2;X
5729;Serie A;Udinese;Cagliari;2013-2014;Sunday;2013-10-06;2;0;1
5730;Serie A;Parma;Sassuolo;2013-2014;Sunday;2013-10-06;3;1;1
5731;Ligue 1;Marseille;Paris SG;2013-2014;Sunday;2013-10-06;1;2;2
5732;Ligue 1;Bordeaux;Sochaux;2013-2014;Sunday;2013-10-06;4;1;1
5733;Ligue 1;Montpellier;Lyon;2013-2014;Sunday;2013-10-06;5;1;1
5734;Championship;Wigan;Blackburn;2013-2014;Sunday;2013-10-06;2;1;1
5735;2. Bundesliga;Bochum;Ingolstadt;2013-2014;Sunday;2013-10-06;0;1;2
5736;2. Bundesliga;FSV Frankfurt;Aue;2013-2014;Sunday;2013-10-06;3;1;1
5737;2. Bundesliga;Munich 1860;Energie Cottbus;2013-2014;Sunday;2013-10-06;0;0;X
5738;Eredivisie;PSV;Waalwijk;2013-2014;Sunday;2013-10-06;2;1;1
5739;Eredivisie;Groningen;AZ Alkmaar;2013-2014;Sunday;2013-10-06;2;1;1
5740;Eredivisie;Vitesse;Feyenoord;2013-2014;Sunday;2013-10-06;1;2;2
